company,Name ,Date,Review,Resolution against customer complaint,Source
Mobycy,"NjTheScribe, ",30/05/2018,In love with the experience. I can peacefully slip like a squid through the traffic on my mobycy. This is fun healthified. Great job guys!,,Play store
Mobycy,Sharma R2009,17/06/2018,It’s an awesome concept which is nicely blended to keep the nature healthy and must be explored more.,,Play store
Mobycy,"mkstlrb, ",18/06/2018,Good features.I found it very useful,,Play store
Mobycy,"sunny ag, ",14/08/2018,Helps me cycle at low cost and easily available bikes in my society. Good green concept,,Play store
Mobycy,"Lord Vaibhav, ",4/1/2019,A very needed and wonderful initiative.It was very helpful for me. It should be used by everyone.,,Play store
Mobycy,"thedeceptio, ",5/1/2019,My experience was going great until I had a ride in which I didn't get any options to end the ride. And today got the notification that my ride was on hold.,,Play store
Mobycy,"blehblahhoho, ",1/2/2019,It’s a really good initiative that they’ve started.,,Play store
Mobycy,"prashant.singh0083, ",8/1/2020,I downloaded this application but when i tried to login its get crashed and this thing is happening repeatedly when i tried to login i also uninstall and reinstall this application 10times but facing the same situation,,Play store
Mobycy,BholaShiva99,22/10/2019,Its awesome thing that company has launched..Comfortable and time saving and as well money saving..,,Play store
Mobycy,"Jatin1136, ",9/12/2017,I don’t know how you guys handle pollution in Delhi / NCR but the concern is just too good.,,Play store
Mobycy,"PreetishRai420, ",16/06/2018,"It's a great app, very user friendly and convenient",,Play store
Mobycy,"Avdhesh89, ",14/10/2018,It is taking high bandwidth and memory.,,Play store
Mobycy,"yahya2341, ",2/1/2019,"It was very helpful to me.

I enjoy a ride too much.",,Play store
Mobycy,"vandit1997, ",4/1/2019,We took the mobycy cycles from ohkla bird sanctuary till HCL and we had a great ride.,,Play store
Mobycy,"sarv6788, ",19/03/2019,I think this is a great idea for shorter distance.,,Play store
Mobycy,"Rishavzzz, ",23/05/2019,Tried at different location in Bengaluru but it always says no bike available. Don’t know why company has launched this kind of service . Anyways deleting this app permanently.,,Play store
Mobycy,"ravilive, ",10/10/2019,"These guys are amazing, and doing a really great job. Kudos to all the team",,Play store
Mobycy,navpb07,4/12/2019,"I am taking the bike on daily basis from huda city center and from last three days I am facing the issue with bike lock , the number mention in app is not reachable and I m giving unnecessary amount to Mobycy .",,Play store
Mobycy,"Vishal2191, ",10/10/2019,Mu first ride was brilliant. Planning to get it for daily office cummute.,,Play store
Mobycy,"Pradyumn Gupta, ",21/04/2018,Nice thinking about pollution and environmental.,,Play store
Mobycy,"raonitin, ",2/6/2018,Very poor customer service and the app crashes often . They need a lot of work.,,Play store
Mobycy,Alash21,30/08/2018,"I’m not able to see where are the cycles in the map,how the hell im supposed to find then now? should go searching for them on motorcycle? If yes then mention it",,Play store
Mobycy,"Gaurav2912, ",6/12/2018,No refund of deposit,,Play store
Mobycy,"Amysingh9#, ",28/12/2018,almost time app not working. mostly time cycle look not open,,Play store
Mobycy,"abhaysss, ",4/1/2019,"Really helpful,Please use it.",,Play store
Mobycy,"Sqy 27, ",8/2/2019,Commuting made easier.An awesome initiative with affordable pricing,,Play store
Mobycy,"md017, ",13/02/2019,It was cool riding from the metro station to my office!!,,Play store
Mobycy,"vishal sidana, ",6/3/2019,One of the best app Mobycy,,Play store
Mobycy,"A-1..., ",10/5/2019,It’s really Good concept,,Play store
Mobycy,"Abhimanyu tyagi, ",28/12/2017,Enroute to Zero carbon,,Play store
Mobycy,"Prabh88, ",8/3/2018,Love this initiative.A lovely initiative. More awareness need to be spread about it.,,Play store
Mobycy,"Alan huski, ",17/05/2018,"Nice App,Good availability, nice theme and ease of use.",,Play store
Mobycy,"chavan05, ",14/06/2018,The best bicycle sharing app ever...loved it,,Play store
Mobycy,"vj_575, ",17/06/2018,one of the best cycle sharing app.,,Play store
Mobycy,"Ujwala sharma, ",17/06/2018,Very good.A must have app,,Play store
Mobycy,SuperAditya,9/12/2018,Unable to unlock the cycle tried unlocking for an hour from different numbers on 2 parking points,,Play store
Mobycy,"hakjsjs, ",14/01/2019,"Best to commute nearby places like okhla bird and amity,tapasya,hcl",,Play store
Mobycy,"janmejay chauhan, ",8/4/2019,Very good services good staff,,Play store
Mobycy,"vjain9, ",5/5/2019,Excellent service by Sarvess Kumar,,Play store
Mobycy,"Prashanth N N, ",8/1/2018,I Agree you need security deposit. But at least show app capabiliti. Bad app   ,,Play store
Mobycy,Chinar R K,23/04/2018,Tum kam me aaye so 2 satrs ny to 0Not even a email reply from yu guys about my complaint,,Play store
Mobycy,"Mayank_27,",26/04/2018,"Don’tI recommend everyone to not to download this app.

",,Play store
Mobycy,akash gupta tech,28/04/2018,Customer service is worse.,,Play store
Mobycy,"yogi it is., ",16/05/2018,Customer service is worse..,,Play store
Mobycy,"shivangi_bahuguna04, ",15/06/2018,The first ride was awesome. But after that every time the cycle was under maintenance always ,,Play store
Mobycy,"Viveksoni.net, ",15/07/2018,"Not able to use it as paytm linking is not working, giving invalid otp error while entering paytm otp",,Play store
Mobycy,ehhfeehffhyddyyhd,16/07/2018,Great experience,,Play store
Mobycy,"sainisahab98, ",2/3/2019,Best experience,,Play store
Mobycy,"Shivokt, ",15/01/2020,If you don't have any problems in life use mobicy ride,,Play store
Mobycy,rajisthana raajput,28/04/2018,No service in my area,,Play store
Mobycy,"Karunaa singh, ",15/05/2018,Worst customer service.,,Play store
Mobycy,"karuna singhh,",16/05/2018,"A girl picks up on customer care, and never helps and has no knowledge.",,Play store
Mobycy,hahafahav,17/05/2018,Good services.,,Play store
Mobycy,swapi.space,17/05/2018,Awesome experience,,Play store
Mobycy,"anubhav-93, ",21/05/2018,Good experience,,Play store
Mobycy,"Amruuta, ",20/06/2018,"Excellent app, great initiative!",,Play store
Mobycy,"smooth nd silcky, ",9/4/2019,Very nice app,,Play store
Mobycy,"sandipa_n, ",7/6/2019,Very good,,Play store
Mobycy,"zayn52141, ",20/11/2019,awesome app for riding electric sccoty i enjoyed the ride very much,,Play store
Mobycy,CA.Deepak Garg,9-Mar-20,"Worst, just collecting details and bank info....cycle are 3rd class Showing can run for 20km, only run 1.5km and then I have to drag it back...",asking for more details,Play store
Mobycy,Himanshu Gautam,31-Jan-20,"Great initiative, good UI, seamless IoT integration, smooth service. I ride zypp as daily commute and didn't face any difficulty, Infact customer service is ready to help. ",,Play store
Mobycy,cric new,25-Jan-20,Thes app is worst idea ever. App showed that bike is 70% charged and can travel 35km but my bike discharged within 20 min and then i had to drag it back to parking spot . ,asking for further details,Play store
Mobycy,Tijil Rao,30-Jan-20,Can't find the station. Have been looking for an hour now and i have walked for loads of kilometres. Can't find the bloody station anywhere. Looked for 2 different stations.,,Play store
Mobycy,Ishaan P,21-Jan-20,This app is very useful if u need for this specific purpose. I like how easy it is to use and it's nice ui.,,Play store
Mobycy,Manish Yadav,17-Feb-20,"Used to be so much affordable and fun, now they have screwed up whole pricibg system 😣",,Play store
Mobycy,Hardik Upadhyay,18-Dec-19,I think the initiative is very good but the team has still a lot to do. A problem I faced which I want to report. Firstly there is no option in the app where we can report the issues with a ride. It would be good if they provide a option to report on the same place of the ride's details.,,Play store
Mobycy,Shashi Mishra,2-Feb-20,Good service but more vehicles are required,,Play store
Mobycy,Shagufta Parvez,21-Jan-20,Best app that i ever use for renting bikes all over India.,,Play store
